image_lien,nom,adresse,prix
https://sn.coinafrique.com/annonce/moutons/mouton-2482210,Mouton,"Yoff, Dakar, Sénégal",185000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2480332,Mouton,"Guediawaye, Dakar, Sénégal",500000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2480286,Mouton,"Sicap Liberté, Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2480284,Mouton,"Sicap Liberté, Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2480280,Mouton,"Sicap Liberté, Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2480059,Mouton,"Dakar, Sénégal",125000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2479813,Moutons,"Thies, Sénégal",350000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2479050,Mouton,"Medina, Dakar, Sénégal",500000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2478871,Moutons,"Guediawaye, Dakar, Sénégal",325000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2478859,Mouton,"Guediawaye, Dakar, Sénégal",350000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2476451,Mouton,"Sicap Liberté, Dakar, Sénégal",135000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2476442,Mouton,"Sicap Liberté, Dakar, Sénégal",135000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2476438,Mouton,"Sicap Liberté, Dakar, Sénégal",185000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2476432,Mouton,"Sicap Liberté, Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2476429,Mouton,"Sicap Liberté, Dakar, Sénégal",175000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2476426,Mouton,"Sicap Liberté, Dakar, Sénégal",135000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2474476,Moutons,"Mermoz-Sacré Coeur, Dakar, Sénégal",225000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2472372,Mouton,"Patte d'oie, Dakar, Sénégal",400000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2472365,Moutons,"Patte d'oie, Dakar, Sénégal",500000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2470369,Mouton,"Dakar, Sénégal",400000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2470033,Mouton,"Keur Massar, Sénégal",605000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2469630,Mouton,"Pikine, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2469403,Moutons,"Hann Bel-Air, Dakar, Sénégal",100000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2468117,Mouton,"Rufisque, Sénégal",290000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2468111,Mouton,"Rufisque, Sénégal",290000.0
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2466736,Mouton Ladoum,"Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/moutons-2465523,Moutons,"Mermoz-Sacré Coeur, Dakar, Sénégal",140000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2465473,Mouton,"Dakar, Sénégal",270.0
https://sn.coinafrique.com/annonce/moutons/moutons-2463888,Moutons,"Sicap-Liberté, Dakar, Sénégal",250000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2461865,Mouton,"Guediawaye, Dakar, Sénégal",160.0
https://sn.coinafrique.com/annonce/moutons/moutons-de-tabaski-2458672,Moutons de tabaski,"Guediawaye, Dakar, Sénégal",225000.0
https://sn.coinafrique.com/annonce/moutons/mouton-2458179,Mouton,"Dakar, Sénégal",350000.0
